id,availablecar,availablemotor,update_time
TPE0994,275,-9,Mon Jan 19 02:41:00 CST 2026
TPE0997,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1003,10,-9,Mon Jan 19 02:41:00 CST 2026
TPE1004,81,-9,Mon Jan 19 02:41:00 CST 2026
TPE1007,31,-9,Mon Jan 19 02:41:00 CST 2026
TPE1011,14,-9,Mon Jan 19 02:41:00 CST 2026
TPE1012,53,437,Mon Jan 19 02:41:00 CST 2026
TPE1014,37,-9,Mon Jan 19 02:41:00 CST 2026
TPE1027,13,46,Mon Jan 19 02:41:00 CST 2026
TPE1032,276,-9,Mon Jan 19 02:41:00 CST 2026
TPE1038,71,-9,Mon Jan 19 02:41:00 CST 2026
TPE1039,66,21,Mon Jan 19 02:41:00 CST 2026
TPE1040,40,-9,Mon Jan 19 02:41:00 CST 2026
TPE1041,16,-9,Mon Jan 19 02:41:00 CST 2026
TPE1042,45,24,Mon Jan 19 02:41:00 CST 2026
TPE1046,131,96,Mon Jan 19 02:41:00 CST 2026
TPE1048,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1049,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1050,0,188,Mon Jan 19 02:41:00 CST 2026
TPE1053,77,125,Mon Jan 19 02:41:00 CST 2026
TPE1054,115,0,Mon Jan 19 02:41:00 CST 2026
TPE1055,184,416,Mon Jan 19 02:41:00 CST 2026
TPE1056,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1060,16,41,Mon Jan 19 02:41:00 CST 2026
TPE1061,10,-9,Mon Jan 19 02:41:00 CST 2026
TPE1067,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1073,3,-9,Mon Jan 19 02:41:00 CST 2026
TPE1077,128,-9,Mon Jan 19 02:41:00 CST 2026
TPE1081,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1082,0,142,Mon Jan 19 02:41:00 CST 2026
TPE1091,0,145,Mon Jan 19 02:41:00 CST 2026
TPE1092,0,0,Mon Jan 19 02:41:00 CST 2026
TPE1094,111,-9,Mon Jan 19 02:41:00 CST 2026
TPE1095,70,-9,Mon Jan 19 02:41:00 CST 2026
TPE1099,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1102,0,5,Mon Jan 19 02:41:00 CST 2026
TPE1108,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1110,1,-9,Mon Jan 19 02:41:00 CST 2026
TPE1119,13,-9,Mon Jan 19 02:41:00 CST 2026
TPE1121,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1123,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1137,1,0,Mon Jan 19 02:41:00 CST 2026
TPE1142,33,57,Mon Jan 19 02:41:00 CST 2026
TPE1146,105,-9,Mon Jan 19 02:41:00 CST 2026
TPE1148,21,60,Mon Jan 19 02:41:00 CST 2026
TPE1149,11,0,Mon Jan 19 02:41:00 CST 2026
TPE1150,32,0,Mon Jan 19 02:41:00 CST 2026
TPE1151,479,0,Mon Jan 19 02:41:00 CST 2026
TPE1160,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1162,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1164,54,71,Mon Jan 19 02:41:00 CST 2026
TPE1166,48,-9,Mon Jan 19 02:41:00 CST 2026
TPE1167,33,-9,Mon Jan 19 02:41:00 CST 2026
TPE1171,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1172,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1176,55,2,Mon Jan 19 02:41:00 CST 2026
TPE1180,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1182,220,190,Mon Jan 19 02:41:00 CST 2026
TPE1188,30,-9,Mon Jan 19 02:41:00 CST 2026
TPE1195,374,324,Mon Jan 19 02:41:00 CST 2026
TPE1206,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1227,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1238,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1239,0,33,Mon Jan 19 02:41:00 CST 2026
TPE1243,17,21,Mon Jan 19 02:41:00 CST 2026
TPE1249,17,-9,Mon Jan 19 02:41:00 CST 2026
TPE1257,69,0,Mon Jan 19 02:41:00 CST 2026
TPE1258,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1264,26,-9,Mon Jan 19 02:41:00 CST 2026
TPE1265,31,0,Mon Jan 19 02:41:00 CST 2026
TPE1267,9,0,Mon Jan 19 02:41:00 CST 2026
TPE1280,-9,669,Mon Jan 19 02:41:00 CST 2026
TPE1281,40,-9,Mon Jan 19 02:41:00 CST 2026
TPE1292,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1297,2,-9,Mon Jan 19 02:41:00 CST 2026
TPE1308,110,-9,Mon Jan 19 02:41:00 CST 2026
TPE1315,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1316,40,-9,Mon Jan 19 02:41:00 CST 2026
TPE1323,23,113,Mon Jan 19 02:41:00 CST 2026
TPE1324,-9,0,Mon Jan 19 02:41:00 CST 2026
TPE1325,5,-9,Mon Jan 19 02:41:00 CST 2026
TPE1327,82,-9,Mon Jan 19 02:41:00 CST 2026
TPE1329,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1330,33,-9,Mon Jan 19 02:41:00 CST 2026
TPE1331,596,95,Mon Jan 19 02:41:00 CST 2026
TPE1333,63,99,Mon Jan 19 02:41:00 CST 2026
TPE1334,23,29,Mon Jan 19 02:41:00 CST 2026
TPE1336,4,0,Mon Jan 19 02:41:00 CST 2026
TPE1339,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1346,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1348,4,-9,Mon Jan 19 02:41:00 CST 2026
TPE1350,-9,0,Mon Jan 19 02:41:00 CST 2026
TPE1354,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1365,94,-9,Mon Jan 19 02:41:00 CST 2026
TPE1367,6,-9,Mon Jan 19 02:41:00 CST 2026
TPE1368,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1375,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1376,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1380,17,-9,Mon Jan 19 02:41:00 CST 2026
TPE1383,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1384,64,-9,Mon Jan 19 02:41:00 CST 2026
TPE1388,156,146,Mon Jan 19 02:41:00 CST 2026
TPE1393,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1395,0,32,Mon Jan 19 02:41:00 CST 2026
TPE1399,7,23,Mon Jan 19 02:41:00 CST 2026
TPE1400,151,127,Mon Jan 19 02:41:00 CST 2026
TPE1401,43,-9,Mon Jan 19 02:41:00 CST 2026
TPE1402,15,68,Mon Jan 19 02:41:00 CST 2026
TPE1403,18,64,Mon Jan 19 02:41:00 CST 2026
TPE1404,6,-9,Mon Jan 19 02:41:00 CST 2026
TPE1411,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1417,9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1423,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1425,156,256,Mon Jan 19 02:41:00 CST 2026
TPE1426,9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1431,42,-9,Mon Jan 19 02:41:00 CST 2026
TPE1435,56,-9,Mon Jan 19 02:41:00 CST 2026
TPE1445,10,-9,Mon Jan 19 02:41:00 CST 2026
TPE1446,47,-9,Mon Jan 19 02:41:00 CST 2026
TPE1447,133,-9,Mon Jan 19 02:41:00 CST 2026
TPE1451,0,34,Mon Jan 19 02:41:00 CST 2026
TPE1452,27,-9,Mon Jan 19 02:41:00 CST 2026
TPE1459,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1463,9,0,Mon Jan 19 02:41:00 CST 2026
TPE1472,4,1,Mon Jan 19 02:41:00 CST 2026
TPE1473,5,-9,Mon Jan 19 02:41:00 CST 2026
TPE1476,100,0,Mon Jan 19 02:41:00 CST 2026
TPE1477,4,-9,Mon Jan 19 02:41:00 CST 2026
TPE1486,40,-9,Mon Jan 19 02:41:00 CST 2026
TPE1488,9,2,Mon Jan 19 02:41:00 CST 2026
TPE1495,30,-9,Mon Jan 19 02:41:00 CST 2026
TPE1496,41,-9,Mon Jan 19 02:41:00 CST 2026
TPE1497,17,-9,Mon Jan 19 02:41:00 CST 2026
TPE1503,4,-9,Mon Jan 19 02:41:00 CST 2026
TPE1504,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1505,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1507,11,-9,Mon Jan 19 02:41:00 CST 2026
TPE1519,75,668,Mon Jan 19 02:41:00 CST 2026
TPE1520,22,237,Mon Jan 19 02:41:00 CST 2026
TPE1537,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1538,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1544,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1548,177,-9,Mon Jan 19 02:41:00 CST 2026
TPE1550,11,14,Mon Jan 19 02:41:00 CST 2026
TPE1552,1,-9,Mon Jan 19 02:41:00 CST 2026
TPE1560,36,-9,Mon Jan 19 02:41:00 CST 2026
TPE1561,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1562,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1565,24,-9,Mon Jan 19 02:41:00 CST 2026
TPE1578,128,0,Mon Jan 19 02:41:00 CST 2026
TPE1581,494,-9,Mon Jan 19 02:41:00 CST 2026
TPE1585,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1589,8,113,Mon Jan 19 02:41:00 CST 2026
TPE1595,16,-9,Mon Jan 19 02:41:00 CST 2026
TPE1598,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1599,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1600,15,2,Mon Jan 19 02:41:00 CST 2026
TPE1602,9,22,Mon Jan 19 02:41:00 CST 2026
TPE1604,28,105,Mon Jan 19 02:41:00 CST 2026
TPE1620,142,-9,Mon Jan 19 02:41:00 CST 2026
TPE1622,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1623,0,167,Mon Jan 19 02:41:00 CST 2026
TPE1624,27,-9,Mon Jan 19 02:41:00 CST 2026
TPE1626,7,-9,Mon Jan 19 02:41:00 CST 2026
TPE1634,17,-9,Mon Jan 19 02:41:00 CST 2026
TPE1641,20,-9,Mon Jan 19 02:41:00 CST 2026
TPE1642,38,-9,Mon Jan 19 02:41:00 CST 2026
TPE1648,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1650,14,173,Mon Jan 19 02:41:00 CST 2026
TPE1661,1232,3696,Mon Jan 19 02:41:00 CST 2026
TPE1667,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1674,20,-9,Mon Jan 19 02:41:00 CST 2026
TPE1675,41,0,Mon Jan 19 02:41:00 CST 2026
TPE1676,34,53,Mon Jan 19 02:41:00 CST 2026
TPE1683,4,-9,Mon Jan 19 02:41:00 CST 2026
TPE1686,66,-9,Mon Jan 19 02:41:00 CST 2026
TPE1688,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1690,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1693,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1695,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1698,11,-9,Mon Jan 19 02:41:00 CST 2026
TPE1702,6,-9,Mon Jan 19 02:41:00 CST 2026
TPE1708,0,2,Mon Jan 19 02:41:00 CST 2026
TPE1715,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1716,16,-9,Mon Jan 19 02:41:00 CST 2026
TPE1717,3,0,Mon Jan 19 02:41:00 CST 2026
TPE1722,15,0,Mon Jan 19 02:41:00 CST 2026
TPE1726,64,48,Mon Jan 19 02:41:00 CST 2026
TPE1733,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1734,56,0,Mon Jan 19 02:41:00 CST 2026
TPE1736,26,0,Mon Jan 19 02:41:00 CST 2026
TPE1742,37,22,Mon Jan 19 02:41:00 CST 2026
TPE1751,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1756,60,-9,Mon Jan 19 02:41:00 CST 2026
TPE1759,6,-9,Mon Jan 19 02:41:00 CST 2026
TPE1761,5,-9,Mon Jan 19 02:41:00 CST 2026
TPE1767,6,91,Mon Jan 19 02:41:00 CST 2026
TPE1769,101,93,Mon Jan 19 02:41:00 CST 2026
TPE1772,16,-9,Mon Jan 19 02:41:00 CST 2026
TPE1773,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1777,103,346,Mon Jan 19 02:41:00 CST 2026
TPE1782,3,-9,Mon Jan 19 02:41:00 CST 2026
TPE1783,5,0,Mon Jan 19 02:41:00 CST 2026
TPE1785,16,233,Mon Jan 19 02:41:00 CST 2026
TPE1787,0,-9,Mon Jan 19 02:41:00 CST 2026
TPE1788,12,-9,Mon Jan 19 02:41:00 CST 2026
TPE1790,32,-9,Mon Jan 19 02:41:00 CST 2026
TPE1792,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1793,75,32,Mon Jan 19 02:41:00 CST 2026
TPE1795,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1805,37,0,Mon Jan 19 02:41:00 CST 2026
TPE1807,35,188,Mon Jan 19 02:41:00 CST 2026
TPE1809,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1813,1856,1441,Mon Jan 19 02:41:00 CST 2026
TPE1818,60,-9,Mon Jan 19 02:41:00 CST 2026
TPE1820,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1821,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1824,8,-9,Mon Jan 19 02:41:00 CST 2026
TPE1829,74,-9,Mon Jan 19 02:41:00 CST 2026
TPE1847,0,2,Mon Jan 19 02:41:00 CST 2026
TPE1859,13,-9,Mon Jan 19 02:41:00 CST 2026
TPE1864,51,52,Mon Jan 19 02:41:00 CST 2026
TPE1866,6,-9,Mon Jan 19 02:41:00 CST 2026
TPE1868,-9,-9,Mon Jan 19 02:41:00 CST 2026
TPE1870,52,210,Mon Jan 19 02:41:00 CST 2026
TPE1873,6,-9,Mon Jan 19 02:41:00 CST 2026
TPE1875,0,0,Mon Jan 19 02:41:00 CST 2026
TPE1876,58,426,Mon Jan 19 02:41:00 CST 2026
TPE1882,3,-9,Mon Jan 19 02:41:00 CST 2026
TPE1884,76,83,Mon Jan 19 02:41:00 CST 2026
TPE1888,50,136,Mon Jan 19 02:41:00 CST 2026
TPE1889,329,17,Mon Jan 19 02:41:00 CST 2026
TPE1894,58,-9,Mon Jan 19 02:41:00 CST 2026
TPE1897,102,27,Mon Jan 19 02:41:00 CST 2026
TPE0002,285,-9,Mon Jan 19 03:16:00 CST 2026
TPE0003,105,-9,Mon Jan 19 03:16:00 CST 2026
TPE0005,1282,0,Mon Jan 19 03:16:00 CST 2026
TPE0006,422,1427,Mon Jan 19 03:16:00 CST 2026
TPE0007,77,-9,Mon Jan 19 03:16:00 CST 2026
TPE0008,60,-9,Mon Jan 19 03:16:00 CST 2026
TPE0009,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0010,788,0,Mon Jan 19 03:16:00 CST 2026
TPE0011,331,-9,Mon Jan 19 03:16:00 CST 2026
TPE0014,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0015,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0020,63,0,Mon Jan 19 03:16:00 CST 2026
TPE0022,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0033,262,0,Mon Jan 19 03:16:00 CST 2026
TPE0038,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0040,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0046,98,-9,Mon Jan 19 03:16:00 CST 2026
TPE0049,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0050,277,-9,Mon Jan 19 03:16:00 CST 2026
TPE0051,181,283,Mon Jan 19 03:16:00 CST 2026
TPE0054,23,-9,Mon Jan 19 03:16:00 CST 2026
TPE0056,50,-9,Mon Jan 19 03:16:00 CST 2026
TPE0058,215,-9,Mon Jan 19 03:16:00 CST 2026
TPE0061,286,-9,Mon Jan 19 03:16:00 CST 2026
TPE0062,83,-9,Mon Jan 19 03:16:00 CST 2026
TPE0065,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0066,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0067,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0068,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0069,50,-9,Mon Jan 19 03:16:00 CST 2026
TPE0070,432,-9,Mon Jan 19 03:16:00 CST 2026
TPE0072,111,-9,Mon Jan 19 03:16:00 CST 2026
TPE0073,508,-9,Mon Jan 19 03:16:00 CST 2026
TPE0075,49,-9,Mon Jan 19 03:16:00 CST 2026
TPE0080,23,-9,Mon Jan 19 03:16:00 CST 2026
TPE0082,42,0,Mon Jan 19 03:16:00 CST 2026
TPE0084,132,-9,Mon Jan 19 03:16:00 CST 2026
TPE0085,58,100,Mon Jan 19 03:16:00 CST 2026
TPE0086,26,-9,Mon Jan 19 03:16:00 CST 2026
TPE0089,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0091,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0092,13,-9,Mon Jan 19 03:16:00 CST 2026
TPE0094,5,0,Mon Jan 19 03:16:00 CST 2026
TPE0095,337,197,Mon Jan 19 03:16:00 CST 2026
TPE0096,846,1734,Mon Jan 19 03:16:00 CST 2026
TPE0097,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0098,149,-9,Mon Jan 19 03:16:00 CST 2026
TPE0099,125,-9,Mon Jan 19 03:16:00 CST 2026
TPE0100,239,-9,Mon Jan 19 03:16:00 CST 2026
TPE0101,194,-9,Mon Jan 19 03:16:00 CST 2026
TPE0102,14,0,Mon Jan 19 03:16:00 CST 2026
TPE0103,29,-9,Mon Jan 19 03:16:00 CST 2026
TPE0104,17,-9,Mon Jan 19 03:16:00 CST 2026
TPE0106,32,-9,Mon Jan 19 03:16:00 CST 2026
TPE0108,138,-9,Mon Jan 19 03:16:00 CST 2026
TPE0109,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0110,390,-9,Mon Jan 19 03:16:00 CST 2026
TPE0114,14,-9,Mon Jan 19 03:16:00 CST 2026
TPE0115,32,0,Mon Jan 19 03:16:00 CST 2026
TPE0116,140,-9,Mon Jan 19 03:16:00 CST 2026
TPE0117,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0118,32,0,Mon Jan 19 03:16:00 CST 2026
TPE0120,66,0,Mon Jan 19 03:16:00 CST 2026
TPE0122,49,0,Mon Jan 19 03:16:00 CST 2026
TPE0123,40,-9,Mon Jan 19 03:16:00 CST 2026
TPE0125,45,0,Mon Jan 19 03:16:00 CST 2026
TPE0126,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0127,33,-9,Mon Jan 19 03:16:00 CST 2026
TPE0128,10,-9,Mon Jan 19 03:16:00 CST 2026
TPE0129,60,0,Mon Jan 19 03:16:00 CST 2026
TPE0130,245,0,Mon Jan 19 03:16:00 CST 2026
TPE0134,27,0,Mon Jan 19 03:16:00 CST 2026
TPE0136,62,100,Mon Jan 19 03:16:00 CST 2026
TPE0137,81,190,Mon Jan 19 03:16:00 CST 2026
TPE0138,10,-9,Mon Jan 19 03:16:00 CST 2026
TPE0139,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0140,45,-9,Mon Jan 19 03:16:00 CST 2026
TPE0142,17,0,Mon Jan 19 03:16:00 CST 2026
TPE0144,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0145,157,284,Mon Jan 19 03:16:00 CST 2026
TPE0147,34,-9,Mon Jan 19 03:16:00 CST 2026
TPE0148,27,-9,Mon Jan 19 03:16:00 CST 2026
TPE0150,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0151,87,-9,Mon Jan 19 03:16:00 CST 2026
TPE0152,4,-9,Mon Jan 19 03:16:00 CST 2026
TPE0153,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0154,52,-9,Mon Jan 19 03:16:00 CST 2026
TPE0156,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0157,26,-9,Mon Jan 19 03:16:00 CST 2026
TPE0158,49,0,Mon Jan 19 03:16:00 CST 2026
TPE0160,67,0,Mon Jan 19 03:16:00 CST 2026
TPE0161,45,0,Mon Jan 19 03:16:00 CST 2026
TPE0162,6,0,Mon Jan 19 03:16:00 CST 2026
TPE0164,37,-9,Mon Jan 19 03:16:00 CST 2026
TPE0169,40,-9,Mon Jan 19 03:16:00 CST 2026
TPE0170,28,-9,Mon Jan 19 03:16:00 CST 2026
TPE0176,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0177,31,-9,Mon Jan 19 03:16:00 CST 2026
TPE0178,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0181,82,87,Mon Jan 19 03:16:00 CST 2026
TPE0182,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0183,24,-9,Mon Jan 19 03:16:00 CST 2026
TPE0184,22,-9,Mon Jan 19 03:16:00 CST 2026
TPE0187,17,-9,Mon Jan 19 03:16:00 CST 2026
TPE0192,14,0,Mon Jan 19 03:16:00 CST 2026
TPE0201U01,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0201U02,313,-9,Mon Jan 19 03:16:00 CST 2026
TPE0201U03,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0203,12,-9,Mon Jan 19 03:16:00 CST 2026
TPE0204,5,-9,Mon Jan 19 03:16:00 CST 2026
TPE0206,14,-9,Mon Jan 19 03:16:00 CST 2026
TPE0207,32,-9,Mon Jan 19 03:16:00 CST 2026
TPE0214,259,-9,Mon Jan 19 03:16:00 CST 2026
TPE0215,11,0,Mon Jan 19 03:16:00 CST 2026
TPE0220,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0223,15,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U01,83,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U02,125,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U03,318,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U04,74,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U05,50,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U06,30,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U07,38,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U08,19,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U09,49,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U10,9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U11,5,-9,Mon Jan 19 03:16:00 CST 2026
TPE0228U12,6,-9,Mon Jan 19 03:16:00 CST 2026
TPE0229,81,19,Mon Jan 19 03:16:00 CST 2026
TPE0230,105,209,Mon Jan 19 03:16:00 CST 2026
TPE0231,114,-9,Mon Jan 19 03:16:00 CST 2026
TPE0232,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0233,10,0,Mon Jan 19 03:16:00 CST 2026
TPE0234,20,0,Mon Jan 19 03:16:00 CST 2026
TPE0237,14,-9,Mon Jan 19 03:16:00 CST 2026
TPE0238,67,-9,Mon Jan 19 03:16:00 CST 2026
TPE0239,231,77,Mon Jan 19 03:16:00 CST 2026
TPE0241,34,2,Mon Jan 19 03:16:00 CST 2026
TPE0242,33,-9,Mon Jan 19 03:16:00 CST 2026
TPE0247,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0249,11,-9,Mon Jan 19 03:16:00 CST 2026
TPE0251,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0255,245,376,Mon Jan 19 03:16:00 CST 2026
TPE0256,187,127,Mon Jan 19 03:16:00 CST 2026
TPE0258,4,-9,Mon Jan 19 03:16:00 CST 2026
TPE0259,23,0,Mon Jan 19 03:16:00 CST 2026
TPE0264,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0266,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0267,4,-9,Mon Jan 19 03:16:00 CST 2026
TPE0269,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0270,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0276,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0277,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0278,27,-9,Mon Jan 19 03:16:00 CST 2026
TPE0279,62,-9,Mon Jan 19 03:16:00 CST 2026
TPE0280,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0282,39,-9,Mon Jan 19 03:16:00 CST 2026
TPE0285,31,-9,Mon Jan 19 03:16:00 CST 2026
TPE0287,245,447,Mon Jan 19 03:16:00 CST 2026
TPE0288,17,-9,Mon Jan 19 03:16:00 CST 2026
TPE0299,48,-9,Mon Jan 19 03:16:00 CST 2026
TPE0300,17,-9,Mon Jan 19 03:16:00 CST 2026
TPE0302,49,0,Mon Jan 19 03:16:00 CST 2026
TPE0304,78,-9,Mon Jan 19 03:16:00 CST 2026
TPE0305,43,28,Mon Jan 19 03:16:00 CST 2026
TPE0311,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0313,4,-9,Mon Jan 19 03:16:00 CST 2026
TPE0314,7,-9,Mon Jan 19 03:16:00 CST 2026
TPE0315,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0316,776,0,Mon Jan 19 03:16:00 CST 2026
TPE0318,53,35,Mon Jan 19 03:16:00 CST 2026
TPE0319,40,-9,Mon Jan 19 03:16:00 CST 2026
TPE0320,49,-9,Mon Jan 19 03:16:00 CST 2026
TPE0321,20,-9,Mon Jan 19 03:16:00 CST 2026
TPE0322,10,-9,Mon Jan 19 03:16:00 CST 2026
TPE0324,15,-9,Mon Jan 19 03:16:00 CST 2026
TPE0330,396,-9,Mon Jan 19 03:16:00 CST 2026
TPE0334,303,125,Mon Jan 19 03:16:00 CST 2026
TPE0336,42,-9,Mon Jan 19 03:16:00 CST 2026
TPE0339,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0343,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0348,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0352,30,-9,Mon Jan 19 03:16:00 CST 2026
TPE0353,9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0354,63,0,Mon Jan 19 03:16:00 CST 2026
TPE0355,91,-9,Mon Jan 19 03:16:00 CST 2026
TPE0356,12,0,Mon Jan 19 03:16:00 CST 2026
TPE0357,47,-9,Mon Jan 19 03:16:00 CST 2026
TPE0358,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0359,3,235,Mon Jan 19 03:16:00 CST 2026
TPE0360,29,0,Mon Jan 19 03:16:00 CST 2026
TPE0362,14,-9,Mon Jan 19 03:16:00 CST 2026
TPE0364,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0374,-9,-9,Mon Jan 19 03:16:00 CST 2026
TPE0375,0,-9,Mon Jan 19 03:16:00 CST 2026
TPE0377,73,2,Mon Jan 19 03:16:00 CST 2026
TPE0378U01,70,0,Mon Jan 19 03:16:00 CST 2026
TPE0378U02,45,-9,Mon Jan 19 03:16:00 CST 2026
TPE0378U03,31,-9,Mon Jan 19 03:16:00 CST 2026
TPE0378U04,31,-9,Mon Jan 19 03:16:00 CST 2026
TPE0378U05,28,-9,Mon Jan 19 03:16:00 CST 2026
TPE0378U06,15,-9,Mon Jan 19 03:16:00 CST 2026
TPE0378U07,62,-9,Mon Jan 19 03:16:00 CST 2026
